en,review_times,correct_times,avg_correct_rate,avg_elapsed_time,total_elapsed_time
scrutinize,4,4,1.0,6.23,24.92
latent,1,1,1.0,6.23,6.23
limpid,7,6,0.86,6.22,43.53
respiration,7,6,0.86,6.21,43.49
manifest,8,7,0.88,6.2,49.59000000000001
detect,1,1,1.0,6.2,6.2
consolidate,1,1,1.0,6.19,6.19
unwieldy,1,1,1.0,6.19,6.19
illustrative,2,2,1.0,6.18,12.37
mor,2,2,1.0,6.18,12.36
navigate,1,1,1.0,6.17,6.17
"nounc, nunc",2,1,0.5,6.16,12.33
sovereignty,2,2,1.0,6.16,12.31
repeat,8,7,0.88,6.15,49.22
tempor,1,1,1.0,6.15,6.15
summary,3,3,1.0,6.14,18.42
bogus,6,5,0.83,6.12,36.72
melancholy,1,1,1.0,6.12,6.12
obnoxious,1,1,1.0,6.11,6.11
stoicism,2,2,1.0,6.11,12.22
reverberant,8,3,0.38,6.09,48.72
garment,4,2,0.5,6.08,24.3
subscribe,4,4,1.0,6.08,24.31
stipulate,10,4,0.4,6.07,60.74
malinger,9,7,0.78,6.06,54.50000000000002
fus,3,3,1.0,6.03,18.09
torpor,3,3,1.0,6.02,18.07
vulgar,4,3,0.75,6.01,24.04
adroit,4,4,1.0,6.01,24.05
prescription,5,5,1.0,6.01,30.03
foundation,1,1,1.0,6.01,6.01
cardinal,5,3,0.6,6.0,30.02
martial,6,4,0.67,6.0,36.03
forebode,5,4,0.8,6.0,30.02000000000001
pertain,5,5,1.0,6.0,30.020000000000003
"lud, lus",1,1,1.0,5.99,5.99
sanitize,2,1,0.5,5.98,11.97
cosseted,6,4,0.67,5.98,35.88
annotate,3,3,1.0,5.98,17.94
inflict,1,1,1.0,5.95,5.95
concur,2,2,1.0,5.94,11.87
fine,5,5,1.0,5.94,29.71
fine,5,5,1.0,5.94,29.71
glut,4,4,1.0,5.94,23.78
sardonic,1,1,1.0,5.93,5.93
antipathy,3,3,1.0,5.93,17.8
tortuous,1,1,1.0,5.93,5.93
delete,1,1,1.0,5.93,5.93
felicific,2,2,1.0,5.92,11.84
"spec, spic, see",3,3,1.0,5.92,17.759999999999994
desolate,6,5,0.83,5.91,35.46
predecessor,1,1,1.0,5.89,5.89
hale,1,1,1.0,5.88,5.88
aviation,3,3,1.0,5.88,17.639999999999993
affectionate,1,1,1.0,5.86,5.86
substantiate,2,1,0.5,5.85,11.7
demote,4,1,0.25,5.84,23.34
atrophy,5,2,0.4,5.84,29.19
illusory,7,6,0.86,5.84,40.86
exhilarate,1,1,1.0,5.82,5.82
sedulous,8,5,0.62,5.81,46.5
retreat,1,1,1.0,5.81,5.81
vari,3,3,1.0,5.81,17.419999999999998
antithetical,6,3,0.5,5.8,34.82
conviction,2,2,1.0,5.78,11.55
parity,1,1,1.0,5.78,5.78
faction,5,2,0.4,5.77,28.87
decimate,1,1,1.0,5.77,5.77
profess,1,0,0.0,5.75,5.75
invade,1,1,1.0,5.75,5.75
spontaneous,1,1,1.0,5.75,5.75
proximity,1,1,1.0,5.74,5.74
unscathed,5,1,0.2,5.73,28.66
discern,1,1,1.0,5.72,5.72
corroborate,1,1,1.0,5.71,5.71
conformity,1,1,1.0,5.71,5.71
crypt,3,2,0.67,5.7,17.09
crypt,3,2,0.67,5.7,17.09
tract,2,2,1.0,5.7,11.39
ascendancy,5,5,1.0,5.7,28.48000000000001
speculate,2,2,1.0,5.7,11.41
succinct,1,0,0.0,5.69,5.69
refract,8,5,0.62,5.69,45.51
detract,7,6,0.86,5.69,39.86
bucolic,1,1,1.0,5.69,5.69
demagogue,4,2,0.5,5.68,22.72
revel,8,7,0.88,5.68,45.47000000000002
adaptive,1,1,1.0,5.68,5.68
philanthropic,3,3,1.0,5.68,17.03
fabricate,6,4,0.67,5.67,34.0
divulge,10,8,0.8,5.67,56.72
enigma,3,3,1.0,5.67,17.0
uncanny,8,6,0.75,5.66,45.31000000000001
flagged,7,6,0.86,5.66,39.63
flexible,1,1,1.0,5.66,5.66
foreordain,4,3,0.75,5.65,22.590000000000003
pine,2,2,1.0,5.65,11.3
awry,2,2,1.0,5.65,11.3
critical,2,2,1.0,5.64,11.27
assault,3,3,1.0,5.64,16.91
confiscate,2,1,0.5,5.62,11.24
outgrowth,7,5,0.71,5.62,39.32
conventional,3,3,1.0,5.62,16.87
avoid,4,4,1.0,5.62,22.46
bibliography,1,1,1.0,5.61,5.61
blight,5,5,1.0,5.61,28.04
inhale,2,1,0.5,5.6,11.19
meditate,1,1,1.0,5.6,5.6
sonorous,3,3,1.0,5.6,16.8
surge,2,2,1.0,5.58,11.15
surge,2,2,1.0,5.58,11.15
native,1,1,1.0,5.58,5.58
monolog,1,1,1.0,5.57,5.57
assemble,3,3,1.0,5.57,16.71
stigma,1,1,1.0,5.57,5.57
sterotype,2,2,1.0,5.57,11.14
sang,2,2,1.0,5.56,11.12
overarching,1,1,1.0,5.56,5.56
standstill,1,1,1.0,5.55,5.55
duplicate,3,3,1.0,5.54,16.61
sophistication,7,5,0.71,5.53,38.68
vociferous,1,1,1.0,5.53,5.53
disproportionate,1,1,1.0,5.52,5.52
recapitulate,1,1,1.0,5.5,5.5
haughty,1,1,1.0,5.5,5.5
occidental,3,0,0.0,5.49,16.48
pel,1,1,1.0,5.49,5.49
procure,10,8,0.8,5.48,54.76
pressing,1,1,1.0,5.48,5.48
sati,2,2,1.0,5.48,10.97
memorandum,3,1,0.33,5.46,16.380000000000006
baroque,6,4,0.67,5.45,32.71
flat,3,3,1.0,5.44,16.31
hort,1,1,1.0,5.44,5.44
encomium,1,0,0.0,5.43,5.43
recalcitrant,5,5,1.0,5.43,27.14
converge,1,1,1.0,5.41,5.41
modicum,1,0,0.0,5.4,5.4
deviate,3,2,0.67,5.39,16.17
respect,1,1,1.0,5.39,5.39
treacherous,2,2,1.0,5.38,10.77
ignorance,3,3,1.0,5.38,16.14
immigrate,1,1,1.0,5.38,5.38
deplorable,1,1,1.0,5.38,5.38
replenish,1,1,1.0,5.37,5.37
skittish,5,1,0.2,5.36,26.79
detest,2,2,1.0,5.36,10.73
fortuitous,4,4,1.0,5.36,21.43
dissonant,1,1,1.0,5.35,5.35
pantheon,3,3,1.0,5.35,16.04
archetypal,1,0,0.0,5.34,5.34
savvy,5,5,1.0,5.34,26.69000000000001
lay out,6,5,0.83,5.33,31.97
arduous,2,2,1.0,5.33,10.66
posit,6,5,0.83,5.32,31.91
compunction,1,1,1.0,5.32,5.32
concussion,2,2,1.0,5.31,10.62
prophylactic,1,1,1.0,5.3,5.3
testament,2,2,1.0,5.3,10.59
exacerbate,1,1,1.0,5.29,5.29
deluge,2,2,1.0,5.29,10.58
mandatory,2,2,1.0,5.28,10.56
apparel,8,6,0.75,5.27,42.14
liberal,1,1,1.0,5.27,5.27
timorous,7,6,0.86,5.26,36.85
anaerobic,1,1,1.0,5.26,5.26
effusive,3,3,1.0,5.26,15.79
morose,4,3,0.75,5.25,20.99
deprave,5,2,0.4,5.24,26.18
felicitous,1,1,1.0,5.24,5.24
jeopardize,2,2,1.0,5.24,10.49
dispensable,2,1,0.5,5.22,10.45
"reg, reign",1,1,1.0,5.22,5.22
condescending,2,2,1.0,5.22,10.44
staggering,3,2,0.67,5.21,15.62
demented,13,7,0.54,5.2,67.55
gratify,8,7,0.88,5.2,41.6
patriarchal,2,2,1.0,5.2,10.39
due,1,1,1.0,5.2,5.2
due,1,1,1.0,5.2,5.2
merc,2,2,1.0,5.2,10.41
exonerate,2,2,1.0,5.2,10.41
complementary,3,3,1.0,5.2,15.59
universality,1,1,1.0,5.18,5.18
genesis,1,0,0.0,5.17,5.17
hunch,7,6,0.86,5.17,36.17
wanderlust,2,1,0.5,5.16,10.33
degenerate,1,1,1.0,5.16,5.16
dissident,9,9,1.0,5.16,46.41
retort,6,2,0.33,5.15,30.9
schematic,2,2,1.0,5.15,10.3
philosophic,2,2,1.0,5.15,10.3
dorm,2,2,1.0,5.14,10.29
baffle,2,2,1.0,5.14,10.27
detrimental,2,2,1.0,5.14,10.27
insidious,6,5,0.83,5.13,30.8
wary,3,3,1.0,5.13,15.4
versatile,2,2,1.0,5.12,10.239999999999998
quandary,5,4,0.8,5.11,25.57
insolent,6,6,1.0,5.11,30.64
abate,1,1,1.0,5.11,5.11
minion,1,1,1.0,5.11,5.11
infuse,6,5,0.83,5.1,30.57
election,5,5,1.0,5.09,25.47
mand,1,1,1.0,5.09,5.09
hectic,1,1,1.0,5.09,5.09
facade,1,1,1.0,5.08,5.08
tum,1,1,1.0,5.08,5.08
anthrop,2,2,1.0,5.07,10.14
oner,2,2,1.0,5.07,10.13
rot,1,1,1.0,5.07,5.07
arbitrage,1,1,1.0,5.06,5.06
bristle,1,1,1.0,5.06,5.06
odoriferous,12,11,0.92,5.05,60.62
odoriferous,12,11,0.92,5.05,60.62
despotic,3,3,1.0,5.05,15.15
maladroit,2,2,1.0,5.04,10.09
deprive,1,1,1.0,5.04,5.04
"pugn, pugil",1,1,1.0,5.04,5.04
vulg,1,1,1.0,5.04,5.04
hubris,1,1,1.0,5.03,5.03
extemporize,2,2,1.0,5.02,10.04
sate,5,5,1.0,5.02,25.09
legitimate,2,2,1.0,5.01,10.02
lugubrious,3,3,1.0,5.01,15.02
onym,1,1,1.0,5.0,5.0
graphite,7,5,0.71,4.99,34.92
reminisce,6,5,0.83,4.99,29.91
presumptuous,7,6,0.86,4.99,34.92
illiterate,1,1,1.0,4.99,4.99
justify,1,1,1.0,4.98,4.98
duplicity,3,3,1.0,4.98,14.93
duplicity,3,3,1.0,4.98,14.93
nascent,1,1,1.0,4.98,4.98
fer,1,1,1.0,4.98,4.98
slur,7,5,0.71,4.97,34.76
gripe,4,3,0.75,4.97,19.89
monotonous,1,1,1.0,4.97,4.97
dire,2,2,1.0,4.97,9.94
irreconcilable,1,1,1.0,4.97,4.97
cinct,1,1,1.0,4.96,4.96
dilute,2,2,1.0,4.96,9.93
despicable,2,2,1.0,4.96,9.91
tone,4,4,1.0,4.96,19.85
iniquitous,3,3,1.0,4.95,14.85
leaven,2,2,1.0,4.95,9.9
sed,1,1,1.0,4.95,4.95
vit,1,1,1.0,4.95,4.95
successively,2,2,1.0,4.94,9.88
induce,5,3,0.6,4.93,24.65
horticulture,5,3,0.6,4.93,24.66
sparse,1,1,1.0,4.93,4.93
refractory,2,1,0.5,4.92,9.83
"fec, fic, fict",4,4,1.0,4.92,19.7
speculative,7,6,0.86,4.91,34.39
recant,8,8,1.0,4.9,39.22
distortion,1,1,1.0,4.9,4.9
confess,2,2,1.0,4.89,9.79
contrite,4,3,0.75,4.88,19.54
facile,2,2,1.0,4.88,9.75
feasible,3,3,1.0,4.88,14.64
temperate,2,2,1.0,4.88,9.76
provincial,1,1,1.0,4.88,4.88
opportunistic,1,1,1.0,4.88,4.88
stint,6,3,0.5,4.87,29.24
contagious,7,5,0.71,4.86,34.03
canned,8,6,0.75,4.86,38.84
befuddle,5,4,0.8,4.86,24.29000000000001
incarnate,2,2,1.0,4.86,9.73
centrifugal,1,1,1.0,4.86,4.86
myopia,1,1,1.0,4.86,4.86
extol,4,4,1.0,4.86,19.46
ess,1,1,1.0,4.86,4.86
mount,2,2,1.0,4.85,9.7
nominal,1,1,1.0,4.85,4.85
nominal,1,1,1.0,4.85,4.85
umbr,1,1,1.0,4.85,4.85
abreast,2,2,1.0,4.84,9.68
undercut,5,4,0.8,4.83,24.13
empt,1,1,1.0,4.83,4.83
reprove,7,3,0.43,4.82,33.76
mediate,2,2,1.0,4.82,9.64
doctrine,2,2,1.0,4.82,9.65
desperate,3,3,1.0,4.82,14.45
tangential,8,7,0.88,4.81,38.46
tepid,9,8,0.89,4.81,43.28000000000001
prevaricate,3,3,1.0,4.81,14.43
obdurate,5,4,0.8,4.8,24.020000000000003
iconoclastic,2,2,1.0,4.79,9.58
acquiescence,1,1,1.0,4.79,4.79
phyte,2,1,0.5,4.78,9.55
mens,2,2,1.0,4.78,9.55
demonstrate,2,2,1.0,4.78,9.55
isolate,4,4,1.0,4.78,19.13
badger,2,2,1.0,4.78,9.55
instructive,4,2,0.5,4.77,19.07
upfront,8,5,0.62,4.76,38.059999999999995
generic,1,1,1.0,4.76,4.76
wont,7,6,0.86,4.75,33.25
flourish,1,1,1.0,4.75,4.75
elusive,3,3,1.0,4.75,14.25
derogatory,11,10,0.91,4.74,52.17
plenitude,2,2,1.0,4.74,9.49
sanc,4,4,1.0,4.74,18.95
seminal,5,5,1.0,4.74,23.7
valediction,2,2,1.0,4.74,9.47
valediction,2,2,1.0,4.74,9.47
bolster,3,3,1.0,4.74,14.21
craven,7,5,0.71,4.73,33.13
here,1,1,1.0,4.73,4.73
here,1,1,1.0,4.73,4.73
metaphor,1,1,1.0,4.73,4.73
rein,2,2,1.0,4.73,9.46
static,1,1,1.0,4.73,4.73
burgeoning,3,3,1.0,4.73,14.18
amateur,1,1,1.0,4.73,4.73
finesse,1,1,1.0,4.73,4.73
erroneous,1,1,1.0,4.73,4.73
profound,1,1,1.0,4.72,4.72
dismiss,2,2,1.0,4.72,9.44
repellent,1,1,1.0,4.72,4.72
preamble,11,9,0.82,4.71,51.790000000000006
holograph,6,5,0.83,4.7,28.21
sanatorium,10,9,0.9,4.7,47.010000000000005
explicit,2,2,1.0,4.7,9.4
affliction,1,1,1.0,4.69,4.69
transitional,1,1,1.0,4.69,4.69
soporific,5,5,1.0,4.69,23.47
transience,2,2,1.0,4.68,9.37
adversity,1,1,1.0,4.68,4.68
introspective,2,2,1.0,4.67,9.34
accolade,3,3,1.0,4.67,14.02
malice,1,1,1.0,4.67,4.67
notoriety,1,1,1.0,4.67,4.67
duplicitous,1,1,1.0,4.67,4.67
somnolent,4,4,1.0,4.67,18.68
equivocal,1,1,1.0,4.67,4.67
equivocal,1,1,1.0,4.67,4.67
truncated,1,1,1.0,4.67,4.67
gullible,2,2,1.0,4.65,9.3
malleable,1,1,1.0,4.65,4.65
frivolous,4,4,1.0,4.64,18.55
interrogate,2,2,1.0,4.64,9.29
ambivalent,2,2,1.0,4.64,9.28
categorical,1,1,1.0,4.64,4.64
perfidy,1,1,1.0,4.64,4.64
supplicate,1,0,0.0,4.62,4.62
defoliate,5,4,0.8,4.62,23.1
fecund,7,6,0.86,4.62,32.36
solitude,4,3,0.75,4.61,18.45
modulate,5,5,1.0,4.61,23.04
petro,5,5,1.0,4.61,23.06
umbrage,2,1,0.5,4.6,9.19
vivacious,3,3,1.0,4.6,13.81
aphorism,2,2,1.0,4.59,9.18
countenance,4,4,1.0,4.59,18.36
adamant,4,4,1.0,4.59,18.36
integrity,1,0,0.0,4.58,4.58
alternative,2,2,1.0,4.58,9.15
hypocrite,2,2,1.0,4.58,9.15
forfeit,3,3,1.0,4.58,13.740000000000002
enervate,2,2,1.0,4.58,9.15
part,3,3,1.0,4.58,13.75
surreptitious,3,3,1.0,4.58,13.75
circumspect,1,1,1.0,4.58,4.58
carnivorous,5,5,1.0,4.58,22.92
carnivorous,5,5,1.0,4.58,22.92
defy,2,2,1.0,4.58,9.16
anonymous,1,1,1.0,4.58,4.58
contrive,6,5,0.83,4.57,27.39
heresy,2,2,1.0,4.57,9.14
deplete,1,1,1.0,4.57,4.57
rapacious,3,3,1.0,4.57,13.72
amity,3,3,1.0,4.57,13.7
retrograde,7,5,0.71,4.56,31.95
fastidious,4,3,0.75,4.56,18.24
melior,2,2,1.0,4.56,9.12
"plaud, plaus, laud",1,1,1.0,4.56,4.56
seminar,2,2,1.0,4.56,9.11
champion,4,4,1.0,4.56,18.25
debunk,1,1,1.0,4.56,4.56
circumlocution,3,3,1.0,4.55,13.66
resurrect,2,2,1.0,4.55,9.1
malign,1,1,1.0,4.55,4.55
boorish,5,4,0.8,4.54,22.7
dispatch,2,2,1.0,4.54,9.09
incipient,2,2,1.0,4.53,9.06
hone,3,3,1.0,4.53,13.59
grateful,1,1,1.0,4.53,4.53
entreat,8,5,0.62,4.52,36.18
prud,1,1,1.0,4.52,4.52
"simil, simul",6,6,1.0,4.52,27.1
castigate,3,3,1.0,4.51,13.52
locus,1,1,1.0,4.51,4.51
missile,3,3,1.0,4.51,13.54
instigate,1,1,1.0,4.51,4.51
fitfully,1,1,1.0,4.51,4.51
indifferent,2,2,1.0,4.51,9.03
abject,4,3,0.75,4.5,17.99
picturesque,2,2,1.0,4.5,9.0
circumstantial,2,2,1.0,4.5,9.01
discrete,4,4,1.0,4.49,17.95
pseudonym,5,5,1.0,4.49,22.45
avarice,2,2,1.0,4.49,8.97
cache,2,2,1.0,4.49,8.98
distend,8,7,0.88,4.48,35.81
altitude,1,1,1.0,4.48,4.48
relinquish,1,1,1.0,4.48,4.48
distribute,1,1,1.0,4.48,4.48
fathom,4,3,0.75,4.47,17.88
implicate,3,3,1.0,4.47,13.41
construe,4,4,1.0,4.47,17.87
plaintive,5,5,1.0,4.47,22.36
incense,7,7,1.0,4.46,31.25
ambidextrous,2,2,1.0,4.46,8.91
apostasy,5,5,1.0,4.46,22.32
attenuate,1,1,1.0,4.46,4.46
"volu, volv, volt",2,2,1.0,4.46,8.93
cynosure,2,2,1.0,4.46,8.93
optimal,3,3,1.0,4.45,13.34
vindicate,1,1,1.0,4.45,4.45
asseverate,7,6,0.86,4.44,31.09
confident,1,1,1.0,4.44,4.44
minutes,1,1,1.0,4.44,4.44
pale,1,1,1.0,4.43,4.43
eclectic_,1,1,1.0,4.43,4.43
denunciate,2,2,1.0,4.42,8.84
"phan, phen, pehm",1,1,1.0,4.42,4.42
auspicious,4,4,1.0,4.42,17.69
judicious,1,1,1.0,4.41,4.41
oscillate,2,2,1.0,4.41,8.82
perfunctory,2,2,1.0,4.4,8.8
replete,1,1,1.0,4.4,4.4
frugal,2,2,1.0,4.4,8.8
falsification,8,5,0.62,4.39,35.1
compatriot,8,6,0.75,4.38,35.06
negligent,1,1,1.0,4.38,4.38
deficient,1,0,0.0,4.37,4.37
sert,2,2,1.0,4.37,8.74
vehement,6,6,1.0,4.37,26.23
clannish,3,3,1.0,4.36,13.07
discourse,3,3,1.0,4.36,13.09
feckless,3,3,1.0,4.36,13.07
pathological,3,3,1.0,4.36,13.09
punctilious,3,3,1.0,4.35,13.04
ultrasonic,4,4,1.0,4.35,17.39
pecuniary,4,4,1.0,4.34,17.38
preliminary,2,2,1.0,4.34,8.68
inhumane,1,1,1.0,4.34,4.34
deterioration,1,1,1.0,4.34,4.34
sinuous,4,3,0.75,4.33,17.310000000000002
genial,4,3,0.75,4.33,17.31
tremor,5,4,0.8,4.33,21.669999999999998
sagacious,3,3,1.0,4.33,12.98
chagrin,1,1,1.0,4.33,4.33
incisiveness,2,2,1.0,4.33,8.66
elegy,3,3,1.0,4.32,12.96
desultory,4,4,1.0,4.32,17.299999999999994
clandestine,1,1,1.0,4.31,4.31
expedite,1,1,1.0,4.31,4.31
xerophyte,2,2,1.0,4.31,8.620000000000001
sanction,1,1,1.0,4.31,4.31
heterodox,1,1,1.0,4.3,4.3
haphazard,2,2,1.0,4.3,8.59
annex,2,2,1.0,4.3,8.59
foster,2,2,1.0,4.3,8.59
preface,1,1,1.0,4.3,4.3
preface,1,1,1.0,4.3,4.3
pud,7,5,0.71,4.29,30.04
assure,10,9,0.9,4.29,42.88000000000001
"coc, cook",1,1,1.0,4.29,4.29
admire,4,4,1.0,4.29,17.16
suspend,3,3,1.0,4.29,12.87
verisimilitude,5,5,1.0,4.29,21.450000000000006
verisimilitude,5,5,1.0,4.29,21.450000000000006
assimilate,7,5,0.71,4.28,29.989999999999995
aqueous,1,1,1.0,4.28,4.28
dispense,3,3,1.0,4.28,12.84
emollient,3,2,0.67,4.27,12.82
affirm,3,3,1.0,4.27,12.81
contest,1,1,1.0,4.27,4.27
occupation,2,2,1.0,4.26,8.52
gregarious,1,1,1.0,4.26,4.26
predilection,3,3,1.0,4.26,12.79
liter,3,3,1.0,4.26,12.79
notch,1,1,1.0,4.26,4.26
oblique,7,6,0.86,4.25,29.75
appetite,1,1,1.0,4.25,4.25
intoxicate,2,2,1.0,4.25,8.5
assuage,2,2,1.0,4.25,8.5
obsolescent,3,3,1.0,4.24,12.71
imposter,1,1,1.0,4.24,4.24
braggart,1,1,1.0,4.24,4.24
prospect,3,3,1.0,4.23,12.7
affiliation,1,1,1.0,4.22,4.22
churlish,3,3,1.0,4.22,12.65
dolorous,8,6,0.75,4.21,33.690000000000005
transplant,1,1,1.0,4.21,4.21
detection,1,1,1.0,4.21,4.21
demur,1,0,0.0,4.2,4.2
comprehend,3,3,1.0,4.2,12.61
provenance,5,4,0.8,4.19,20.97
calamity,11,9,0.82,4.19,46.07000000000002
anticipate,1,1,1.0,4.19,4.19
laconic,5,5,1.0,4.19,20.96
apathetic,2,2,1.0,4.19,8.379999999999999
vag,6,4,0.67,4.18,25.05
lull,3,2,0.67,4.18,12.53
agog,9,9,1.0,4.18,37.60000000000001
agog,9,9,1.0,4.18,37.60000000000001
bar,1,1,1.0,4.18,4.18
lopsided,2,2,1.0,4.18,8.37
reassure,5,5,1.0,4.17,20.85
verd,2,2,1.0,4.17,8.34
default,4,3,0.75,4.16,16.64
diminutive,2,2,1.0,4.16,8.32
choreography,2,2,1.0,4.16,8.32
nova,2,2,1.0,4.16,8.33
pedestrian,3,3,1.0,4.16,12.47
turbulent,2,2,1.0,4.16,8.33
amalgam,7,7,1.0,4.16,29.11000000000001
pretentious,1,1,1.0,4.16,4.16
impose,2,2,1.0,4.15,8.3
consent,1,1,1.0,4.15,4.15
lament,3,3,1.0,4.15,12.46
shamble,1,0,0.0,4.14,4.14
proscribe,8,6,0.75,4.14,33.08
incite,2,2,1.0,4.14,8.27
egregious,2,2,1.0,4.14,8.280000000000001
habit,2,2,1.0,4.14,8.27
pending,1,1,1.0,4.14,4.14
adhere,1,1,1.0,4.13,4.13
eulogy,2,2,1.0,4.13,8.26
mini,1,1,1.0,4.13,4.13
unconscionable,1,1,1.0,4.13,4.13
fickle,2,2,1.0,4.13,8.26
wane,2,2,1.0,4.13,8.26
petroleum,1,1,1.0,4.12,4.12
petroleum,1,1,1.0,4.12,4.12
tumor,1,1,1.0,4.12,4.12
mortgage,1,1,1.0,4.12,4.12
amortize,6,5,0.83,4.11,24.66
mentor,3,3,1.0,4.11,12.33
symphony,1,1,1.0,4.1,4.1
override,7,5,0.71,4.09,28.64
adolescent,1,1,1.0,4.09,4.09
eccentric,3,3,1.0,4.08,12.25
predisposition,2,2,1.0,4.08,8.17
salient,3,3,1.0,4.08,12.25
convey,1,1,1.0,4.08,4.08
banal,3,3,1.0,4.08,12.23
disdain,4,3,0.75,4.07,16.29
tenacious,1,1,1.0,4.07,4.07
deceive,3,3,1.0,4.06,12.18
salutary,2,2,1.0,4.06,8.120000000000001
meticulous,1,1,1.0,4.06,4.06
hauteur,1,1,1.0,4.05,4.05
diffuse,6,5,0.83,4.04,24.23
migr,2,2,1.0,4.04,8.07
amnesty,2,2,1.0,4.04,8.09
misconstrue,2,2,1.0,4.04,8.09
abridge,1,1,1.0,4.04,4.04
downplay,1,1,1.0,4.04,4.04
bearing,5,3,0.6,4.03,20.17
"damn, demn",3,3,1.0,4.03,12.08
circumvent,5,5,1.0,4.03,20.14
infelicity,1,1,1.0,4.03,4.03
beneficent,11,10,0.91,4.02,44.26000000000001
beneficent,11,10,0.91,4.02,44.26000000000001
discontinuity,1,1,1.0,4.02,4.02
feit(=fact),1,1,1.0,4.02,4.02
analgesic,1,1,1.0,4.01,4.01
conducive,1,1,1.0,4.01,4.01
exclaim,3,3,1.0,4.0,11.99
consecutive,5,5,1.0,4.0,20.0
"val, vail",3,3,1.0,4.0,11.99
vilify,7,6,0.86,3.99,27.95000000000001
ballistics,1,1,1.0,3.99,3.99
overdue,5,5,1.0,3.99,19.95
prejudice,1,1,1.0,3.99,3.99
mir,4,4,1.0,3.99,15.95
tact,1,1,1.0,3.99,3.99
evacuate,4,4,1.0,3.99,15.95
neophyte,11,10,0.91,3.98,43.81
hieroglyph,2,2,1.0,3.98,7.96
"flect, flex",1,1,1.0,3.97,3.97
genome,4,3,0.75,3.96,15.85
cult,1,1,1.0,3.96,3.96
cult,1,1,1.0,3.96,3.96
dexter,1,1,1.0,3.96,3.96
gru,2,2,1.0,3.96,7.93
justice,2,2,1.0,3.96,7.93
rugged,3,3,1.0,3.96,11.87
mawkish,4,4,1.0,3.96,15.849999999999998
rail at,3,1,0.33,3.94,11.830000000000002
"cur, cour",1,1,1.0,3.94,3.94
condemn,4,4,1.0,3.94,15.74
outstrip,3,3,1.0,3.94,11.83
conscience,6,5,0.83,3.93,23.570000000000004
discretionary,1,1,1.0,3.93,3.93
imitable,1,1,1.0,3.93,3.93
palty,1,1,1.0,3.93,3.93
contingent,1,1,1.0,3.93,3.93
adulation,1,1,1.0,3.93,3.93
equivalent,2,2,1.0,3.92,7.84
luminary,2,2,1.0,3.92,7.84
symmetry,1,1,1.0,3.92,3.92
opaque,1,1,1.0,3.92,3.92
intersection,1,1,1.0,3.92,3.92
ascetic,4,4,1.0,3.92,15.669999999999998
explore,1,1,1.0,3.92,3.92
veteran,2,1,0.5,3.91,7.82
fare,1,1,1.0,3.91,3.91
transcendent,3,3,1.0,3.91,11.72
aquarious,1,1,1.0,3.91,3.91
sanitary,5,3,0.6,3.9,19.5
remonstrance,1,1,1.0,3.9,3.9
contain,1,1,1.0,3.9,3.9
epitome,3,3,1.0,3.9,11.7
typify,1,1,1.0,3.9,3.9
primal,1,1,1.0,3.9,3.9
intermittent,1,1,1.0,3.89,3.89
locomotive,3,3,1.0,3.89,11.67
excavate,6,6,1.0,3.88,23.25
premeditate,4,4,1.0,3.88,15.52
quiescent,3,3,1.0,3.88,11.64
mire,1,1,1.0,3.88,3.88
mire,1,1,1.0,3.88,3.88
sordid,2,2,1.0,3.88,7.76
agriculture,1,1,1.0,3.88,3.88
animadvert,5,4,0.8,3.87,19.36
photosynthesis,4,4,1.0,3.87,15.49
photosynthesis,4,4,1.0,3.87,15.49
photosynthesis,4,4,1.0,3.87,15.49
definite,3,3,1.0,3.87,11.6
inflate,3,3,1.0,3.87,11.6
cardiogram,10,9,0.9,3.86,38.6
empyreal,1,1,1.0,3.86,3.86
brazen,1,1,1.0,3.86,3.86
amiable,2,2,1.0,3.85,7.699999999999997
cup,1,1,1.0,3.85,3.85
sept,2,2,1.0,3.85,7.7
animus,3,3,1.0,3.84,11.53
indict,2,2,1.0,3.84,7.67
errant,3,3,1.0,3.84,11.51
mountainous,4,4,1.0,3.84,15.35
appropriate,2,2,1.0,3.84,7.68
ultimate,4,4,1.0,3.84,15.34
"vent, ven",2,2,1.0,3.84,7.67
trite,1,1,1.0,3.84,3.84
onerous,1,1,1.0,3.84,3.84
retaliate,2,0,0.0,3.83,7.66
avenge,4,3,0.75,3.83,15.32
imprudent,1,1,1.0,3.83,3.83
maintain,1,1,1.0,3.83,3.83
jubilation,1,1,1.0,3.83,3.83
dissipate,6,5,0.83,3.82,22.89
paleolithic,1,1,1.0,3.82,3.82
par,12,11,0.92,3.81,45.74
par,12,11,0.92,3.81,45.74
par,12,11,0.92,3.81,45.74
mutable,1,1,1.0,3.81,3.81
circumscribe,1,1,1.0,3.81,3.81
tribute,3,3,1.0,3.81,11.42
profligate,1,1,1.0,3.81,3.81
attrition,2,1,0.5,3.8,7.59
remarkable,1,1,1.0,3.8,3.8
remorse,1,1,1.0,3.8,3.8
municipal,2,2,1.0,3.8,7.6099999999999985
"alter, altr",2,2,1.0,3.79,7.58
encyclopedic,3,3,1.0,3.79,11.37
counterfeit,5,5,1.0,3.79,18.95
impartial,1,1,1.0,3.79,3.79
precursor,3,3,1.0,3.78,11.329999999999998
illustrate,1,1,1.0,3.78,3.78
impede,1,1,1.0,3.78,3.78
allegiance,1,1,1.0,3.78,3.78
