en,review_times,correct_times,avg_correct_rate,avg_elapsed_time,total_elapsed_time
labor,0,0,,,0.0
elaboration,0,0,,,0.0
laborious,0,0,,,0.0
superlative,0,0,,,0.0
lat,0,0,,,0.0
latitude,0,0,,,0.0
lat,0,0,,,0.0
dilatory,0,0,,,0.0
dilute,0,0,,,0.0
"lav, lau, lu",0,0,,,0.0
election,0,0,,,0.0
lect,0,0,,,0.0
eclectic,0,0,,,0.0
predilection,0,0,,,0.0
legal,0,0,,,0.0
leg,0,0,,,0.0
allegiance,0,0,,,0.0
legitimate,0,0,,,0.0
elevator,0,0,,,0.0
lev,0,0,,,0.0
alleviate,0,0,,,0.0
elevate,0,0,,,0.0
leaven,0,0,,,0.0
levity,0,0,,,0.0
liberal,0,0,,,0.0
liber,0,0,,,0.0
illiberal,0,0,,,0.0
prolific,0,0,,,0.0
life,0,0,,,0.0
proliferate,0,0,,,0.0
religion,0,0,,,0.0
lig,0,0,,,0.0
obligatory,0,0,,,0.0
outline,0,0,,,0.0
"lino, lin, line",0,0,,,0.0
delineate,0,0,,,0.0
underline,0,0,,,0.0
relinquish,0,0,,,0.0
linqu,0,0,,,0.0
delinquent,0,0,,,0.0
eclipse,0,0,,,0.0
lips,0,0,,,0.0
illiterate,0,0,,,0.0
liter,0,0,,,0.0
unliterary,0,0,,,0.0
paleolithic,0,0,,,0.0
lith,0,0,,,0.0
monolithic,0,0,,,0.0
allocate,0,0,,,0.0
loc,0,0,,,0.0
locus,0,0,,,0.0
dialogue,0,0,,,0.0
"locu, log, logu, loqu",0,0,,,0.0
apologist,0,0,,,0.0
circumlocution,0,0,,,0.0
colloquial,0,0,,,0.0
eloquence,0,0,,,0.0
loquacious,0,0,,,0.0
laconic,0,0,,,0.0
monolog,0,0,,,0.0
prophylactic,0,0,,,0.0
soliloquy,0,0,,,0.0
longevity,0,0,,,0.0
long,0,0,,,0.0
long-winded,0,0,,,0.0
pellucid,0,0,,,0.0
"luc, light",0,0,,,0.0
elucidate,0,0,,,0.0
lucid,0,0,,,0.0
lucubration,0,0,,,0.0
lucrative,0,0,,,0.0
lucr,0,0,,,0.0
illusion,0,0,,,0.0
"lud, lus",0,0,,,0.0
allusive,0,0,,,0.0
collude,0,0,,,0.0
delude,0,0,,,0.0
elude,0,0,,,0.0
elusive,0,0,,,0.0
disillusioned,0,0,,,0.0
illusory,0,0,,,0.0
ludicrous,0,0,,,0.0
lurid,0,0,,,0.0
illuminate,0,0,,,0.0
lumin,0,0,,,0.0
luminary,0,0,,,0.0
preliminary,0,0,,,0.0
illustrate,0,0,,,0.0
lustr,0,0,,,0.0
illustrative,0,0,,,0.0
illustrious,0,0,,,0.0
lackluster,0,0,,,0.0
luxurious,0,0,,,0.0
luxur,0,0,,,0.0
luxuriant,0,0,,,0.0
malice,0,0,,,0.0
mal,0,0,,,0.0
malady,0,0,,,0.0
malevolent,0,0,,,0.0
malign,0,0,,,0.0
magnificant,0,0,,,0.0
magn,0,0,,,0.0
magnanimous,0,0,,,0.0
magnitude,0,0,,,0.0
remain,0,0,,,0.0
"man, main",0,0,,,0.0
impermanent,0,0,,,0.0
manual,0,0,,,0.0
"man, manu",0,0,,,0.0
emanate,0,0,,,0.0
maneuver,0,0,,,0.0
manipulate,0,0,,,0.0
manuscript,0,0,,,0.0
demand,0,0,,,0.0
mand,0,0,,,0.0
demanding,0,0,,,0.0
mandate,0,0,,,0.0
mandatory,0,0,,,0.0
reprimand,0,0,,,0.0
monomania,0,0,,,0.0
mania,0,0,,,0.0
mania,0,0,,,0.0
remarkable,0,0,,,0.0
mark,0,0,,,0.0
demarcate,0,0,,,0.0
hallmark,0,0,,,0.0
medicine,0,0,,,0.0
med,0,0,,,0.0
remedy,0,0,,,0.0
medium,0,0,,,0.0
medi,0,0,,,0.0
mediate,0,0,,,0.0
mediocre,0,0,,,0.0
intermediary,0,0,,,0.0
meditate,0,0,,,0.0
medita,0,0,,,0.0
premeditate,0,0,,,0.0
ameliorate,0,0,,,0.0
melior,0,0,,,0.0
menace,0,0,,,0.0
"men, threat",0,0,,,0.0
amenable,0,0,,,0.0
demean,0,0,,,0.0
demeanor,0,0,,,0.0
menacing,0,0,,,0.0
minatory,0,0,,,0.0
amendment,0,0,,,0.0
mend,0,0,,,0.0
amend,0,0,,,0.0
emend,0,0,,,0.0
mendacious,0,0,,,0.0
mendacity,0,0,,,0.0
measure,0,0,,,0.0
mens,0,0,,,0.0
commensurate,0,0,,,0.0
immense,0,0,,,0.0
incommensurate,0,0,,,0.0
measured,0,0,,,0.0
mental,0,0,,,0.0
ment,0,0,,,0.0
mentor,0,0,,,0.0
commercial,0,0,,,0.0
merc,0,0,,,0.0
mercenary,0,0,,,0.0
centimeter,0,0,,,0.0
"meter, metr",0,0,,,0.0
symmetry,0,0,,,0.0
perimeter,0,0,,,0.0
prominent,0,0,,,0.0
min,0,0,,,0.0
eminence,0,0,,,0.0
imminent,0,0,,,0.0
preeminent,0,0,,,0.0
reminder,0,0,,,0.0
"min, mind",0,0,,,0.0
reminisce,0,0,,,0.0
reminiscent,0,0,,,0.0
minutes,0,0,,,0.0
minu,0,0,,,0.0
diminutive,0,0,,,0.0
minuscule,0,0,,,0.0
admire,0,0,,,0.0
mir,0,0,,,0.0
mire,0,0,,,0.0
missile,0,0,,,0.0
"miss, mis, mit",0,0,,,0.0
demise,0,0,,,0.0
dismiss,0,0,,,0.0
intermittent,0,0,,,0.0
remiss,0,0,,,0.0
remission,0,0,,,0.0
submission,0,0,,,0.0
surmise,0,0,,,0.0
unremitting,0,0,,,0.0
mitigate,0,0,,,0.0
mit,0,0,,,0.0
mitigant,0,0,,,0.0
model,0,0,,,0.0
mod,0,0,,,0.0
moderate,0,0,,,0.0
modulate,0,0,,,0.0
outmoded,0,0,,,0.0
emollient,0,0,,,0.0
moll,0,0,,,0.0
mollify,0,0,,,0.0
admonish,0,0,,,0.0
mon,0,0,,,0.0
demonstrate,0,0,,,0.0
monstr,0,0,,,0.0
demonstrative,0,0,,,0.0
demonstrable,0,0,,,0.0
remonstrance,0,0,,,0.0
moral,0,0,,,0.0
mor,0,0,,,0.0
demoralize,0,0,,,0.0
moralistic,0,0,,,0.0
amorphous,0,0,,,0.0
morph,0,0,,,0.0
metamorphose,0,0,,,0.0
remorse,0,0,,,0.0
"mors, mord",0,0,,,0.0
mordant,0,0,,,0.0
mortgage,0,0,,,0.0
mort,0,0,,,0.0
morbid,0,0,,,0.0
moribund,0,0,,,0.0
mortify,0,0,,,0.0
motivate,0,0,,,0.0
mot,0,0,,,0.0
locomotive,0,0,,,0.0
mountainous,0,0,,,0.0
mount,0,0,,,0.0
paramount,0,0,,,0.0
surmount,0,0,,,0.0
tantamount,0,0,,,0.0
municipal,0,0,,,0.0
mun,0,0,,,0.0
communal,0,0,,,0.0
immune,0,0,,,0.0
municipality,0,0,,,0.0
munificent,0,0,,,0.0
murky,0,0,,,0.0
mur,0,0,,,0.0
demur,0,0,,,0.0
mutate,0,0,,,0.0
"mut, change",0,0,,,0.0
immutable,0,0,,,0.0
mutable,0,0,,,0.0
mute,0,0,,,0.0
transmute,0,0,,,0.0
mystery,0,0,,,0.0
myst,0,0,,,0.0
demystify,0,0,,,0.0
innate,0,0,,,0.0
"nat, nas",0,0,,,0.0
nascent,0,0,,,0.0
natal,0,0,,,0.0
neonate,0,0,,,0.0
negligible,0,0,,,0.0
neg,0,0,,,0.0
abnegate,0,0,,,0.0
negate,0,0,,,0.0
negligent,0,0,,,0.0
energize,0,0,,,0.0
nerv,0,0,,,0.0
enervate,0,0,,,0.0
neutral,0,0,,,0.0
neutr,0,0,,,0.0
annex,0,0,,,0.0
nex,0,0,,,0.0
nigr,0,0,,,0.0
denigrate,0,0,,,0.0
enigma,0,0,,,0.0
noxious,0,0,,,0.0
"noc, nox, nic",0,0,,,0.0
innocence,0,0,,,0.0
innocuous,0,0,,,0.0
noisome,0,0,,,0.0
pernicious,0,0,,,0.0
normal,0,0,,,0.0
"norm, usual",0,0,,,0.0
anomalous,0,0,,,0.0
normative,0,0,,,0.0
nominal,0,0,,,0.0
"nomin, nom",0,0,,,0.0
ignominious,0,0,,,0.0
misnomer,0,0,,,0.0
nost,0,0,,,0.0
nostrum,0,0,,,0.0
notice,0,0,,,0.0
not,0,0,,,0.0
annotate,0,0,,,0.0
connotation,0,0,,,0.0
notch,0,0,,,0.0
notoriety,0,0,,,0.0
announce,0,0,,,0.0
"nounc, nunc",0,0,,,0.0
pronounced,0,0,,,0.0
denunciate,0,0,,,0.0
novelty,0,0,,,0.0
nov,0,0,,,0.0
innovative,0,0,,,0.0
novice,0,0,,,0.0
,0,0,,,0.0
anneal,0,0,,,0.0
annihilate,0,0,,,0.0
nullify,0,0,,,0.0
oder,0,0,,,0.0
malodorous,0,0,,,0.0
odoriferous,0,0,,,0.0
ominous,0,0,,,0.0
omin,0,0,,,0.0
onerous,0,0,,,0.0
oner,0,0,,,0.0
exonerate,0,0,,,0.0
anonymity,0,0,,,0.0
onym,0,0,,,0.0
pseudonym,0,0,,,0.0
opaque,0,0,,,0.0
opa,0,0,,,0.0
adopt,0,0,,,0.0
opt,0,0,,,0.0
myopia,0,0,,,0.0
optimistic,0,0,,,0.0
optimal,0,0,,,0.0
synoptic,0,0,,,0.0
opulent,0,0,,,0.0
"ops, wealth",0,0,,,0.0
adore,0,0,,,0.0
"or, ora",0,0,,,0.0
inexorable,0,0,,,0.0
oracle,0,0,,,0.0
oracular,0,0,,,0.0
oration,0,0,,,0.0
order,0,0,,,0.0
ord,0,0,,,0.0
foreordain,0,0,,,0.0
ordinance,0,0,,,0.0
ordinary,0,0,,,0.0
ordin,0,0,,,0.0
inordinate,0,0,,,0.0
insubordinate,0,0,,,0.0
subordinate,0,0,,,0.0
odorn,0,0,,,0.0
orn,0,0,,,0.0
ornamental,0,0,,,0.0
ornate,0,0,,,0.0
fossil,0,0,,,0.0
oss,0,0,,,0.0
ossify,0,0,,,0.0
pale,0,0,,,0.0
"pal, pale",0,0,,,0.0
appall,0,0,,,0.0
palty,0,0,,,0.0
palpable,0,0,,,0.0
palp,0,0,,,0.0
prepare,0,0,,,0.0
par,0,0,,,0.0
apparel,0,0,,,0.0
imperative,0,0,,,0.0
imperious,0,0,,,0.0
tansparent,0,0,,,0.0
par,0,0,,,0.0
apparition,0,0,,,0.0
compare,0,0,,,0.0
par,0,0,,,0.0
disparage,0,0,,,0.0
disparate,0,0,,,0.0
parity,0,0,,,0.0
parody,0,0,,,0.0
party,0,0,,,0.0
part,0,0,,,0.0
counterpart,0,0,,,0.0
impart,0,0,,,0.0
impartial,0,0,,,0.0
partial,0,0,,,0.0
particulate,0,0,,,0.0
partisan,0,0,,,0.0
surpass,0,0,,,0.0
pass,0,0,,,0.0
impasse,0,0,,,0.0
pathetic,0,0,,,0.0
"passi, pati, path",0,0,,,0.0
antipathy,0,0,,,0.0
apathetic,0,0,,,0.0
compatible,0,0,,,0.0
compassionate,0,0,,,0.0
dispassionate,0,0,,,0.0
empathy,0,0,,,0.0
impassioned,0,0,,,0.0
impassive,0,0,,,0.0
passivity,0,0,,,0.0
pathological,0,0,,,0.0
pathos,0,0,,,0.0
patriot,0,0,,,0.0
patri,0,0,,,0.0
impeccable,0,0,,,0.0
pecc,0,0,,,0.0
peccadillo,0,0,,,0.0
peculate,0,0,,,0.0
pecun,0,0,,,0.0
impecunious,0,0,,,0.0
pecuniary,0,0,,,0.0
pedal,0,0,,,0.0
ped,0,0,,,0.0
expedient,0,0,,,0.0
impede,0,0,,,0.0
pedestrian,0,0,,,0.0
pejorative,0,0,,,0.0
peripatetic,0,0,,,0.0
ped,0,0,,,0.0
pedantic,0,0,,,0.0
compel,0,0,,,0.0
pel,0,0,,,0.0
compelling,0,0,,,0.0
dispel,0,0,,,0.0
impel,0,0,,,0.0
propel,0,0,,,0.0
penalty,0,0,,,0.0
pen,0,0,,,0.0
penitential,0,0,,,0.0
suspend,0,0,,,0.0
"pend, pens",0,0,,,0.0
compendium,0,0,,,0.0
impending,0,0,,,0.0
penchant,0,0,,,0.0
pending,0,0,,,0.0
pensive,0,0,,,0.0
expense,0,0,,,0.0
"pend, pens",0,0,,,0.0
dispense,0,0,,,0.0
dispensable,0,0,,,0.0
person,0,0,,,0.0
personification,0,0,,,0.0
repeat,0,0,,,0.0
"pet, seek",0,0,,,0.0
impetuous,0,0,,,0.0
impetus,0,0,,,0.0
perpetuate,0,0,,,0.0
petulant,0,0,,,0.0
propitious,0,0,,,0.0
phantom,0,0,,,0.0
"phan, phen, pehm",0,0,,,0.0
ephemeral,0,0,,,0.0
euphemism,0,0,,,0.0
sycophant,0,0,,,0.0
phobia,0,0,,,0.0
phob,0,0,,,0.0
phonetic,0,0,,,0.0
"phon, sound",0,0,,,0.0
cacophony,0,0,,,0.0
phony,0,0,,,0.0
metaphor,0,0,,,0.0
phor,0,0,,,0.0
aphorism,0,0,,,0.0
euphoria,0,0,,,0.0
photosynthesis,0,0,,,0.0
photo,0,0,,,0.0
photosensitive,0,0,,,0.0
xerophyte,0,0,,,0.0
phyte,0,0,,,0.0
neophyte,0,0,,,0.0
piety,0,0,,,0.0
"pi, pious, dutiful",0,0,,,0.0
pious,0,0,,,0.0
depict,0,0,,,0.0
pict,0,0,,,0.0
picturesque,0,0,,,0.0
pleasant,0,0,,,0.0
"plac, calm",0,0,,,0.0
complacent,0,0,,,0.0
complaisant,0,0,,,0.0
implacable,0,0,,,0.0
placate,0,0,,,0.0
placebo,0,0,,,0.0
placid,0,0,,,0.0
platitude,0,0,,,0.0
transplant,0,0,,,0.0
plant,0,0,,,0.0
supplant,0,0,,,0.0
applaud,0,0,,,0.0
"plaud, plaus, laud",0,0,,,0.0
implausible,0,0,,,0.0
laudatory,0,0,,,0.0
plausible,0,0,,,0.0
plenty,0,0,,,0.0
plen,0,0,,,0.0
plenitude,0,0,,,0.0
complete,0,0,,,0.0
"plet, fill, full",0,0,,,0.0
complementary,0,0,,,0.0
plethora,0,0,,,0.0
replete,0,0,,,0.0
replicate,0,0,,,0.0
"pli, plic",0,0,,,0.0
compliance,0,0,,,0.0
duplicate,0,0,,,0.0
duplicitous,0,0,,,0.0
duplicity,0,0,,,0.0
explicable,0,0,,,0.0
explicit,0,0,,,0.0
inexplicable,0,0,,,0.0
explore,0,0,,,0.0
plore,0,0,,,0.0
deplorable,0,0,,,0.0
extrapolate,0,0,,,0.0
pol,0,0,,,0.0
politics,0,0,,,0.0
pol,0,0,,,0.0
cosmopolitan,0,0,,,0.0
impolitic,0,0,,,0.0
politic,0,0,,,0.0
pompous,0,0,,,0.0
"pom, pomp, splendor",0,0,,,0.0
ponder,0,0,,,0.0
ponder,0,0,,,0.0
ponderous,0,0,,,0.0
preponderate,0,0,,,0.0
import,0,0,,,0.0
port,0,0,,,0.0
opportune,0,0,,,0.0
opportunistic,0,0,,,0.0
purport,0,0,,,0.0
posture,0,0,,,0.0
pos,0,0,,,0.0
apposite,0,0,,,0.0
imposing,0,0,,,0.0
imposter,0,0,,,0.0
juxtapose,0,0,,,0.0
posit,0,0,,,0.0
predisposition,0,0,,,0.0
repository,0,0,,,0.0
potential,0,0,,,0.0
despotic,0,0,,,0.0
omnipotent,0,0,,,0.0
potent,0,0,,,0.0
deprave,0,0,,,0.0
prav,0,0,,,0.0
deprecate,0,0,,,0.0
prec,0,0,,,0.0
precarious,0,0,,,0.0
comprehend,0,0,,,0.0
"prehend, prehens",0,0,,,0.0
apprehend,0,0,,,0.0
comprehensive,0,0,,,0.0
misapprehension,0,0,,,0.0
impressive,0,0,,,0.0
press,0,0,,,0.0
pressing,0,0,,,0.0
repress,0,0,,,0.0
suppress,0,0,,,0.0
unimpressed,0,0,,,0.0
primary,0,0,,,0.0
"prim, pri",0,0,,,0.0
primal,0,0,,,0.0
primacy,0,0,,,0.0
primitive,0,0,,,0.0
priority,0,0,,,0.0
pristine,0,0,,,0.0
deprive,0,0,,,0.0
priv,0,0,,,0.0
privy,0,0,,,0.0
prove,0,0,,,0.0
"proof, prove",0,0,,,0.0
approbation,0,0,,,0.0
probity,0,0,,,0.0
reproof,0,0,,,0.0
reprove,0,0,,,0.0
propaganda,0,0,,,0.0
"propagare, extend",0,0,,,0.0
propagate,0,0,,,0.0
appropriate,0,0,,,0.0
prop,0,0,,,0.0
apropos,0,0,,,0.0
malapropism,0,0,,,0.0
proprietary,0,0,,,0.0
propriety,0,0,,,0.0
prose,0,0,,,0.0
prosaic,0,0,,,0.0
approximate,0,0,,,0.0
proxim,0,0,,,0.0
proximity,0,0,,,0.0
prudent,0,0,,,0.0
prud,0,0,,,0.0
imprudent,0,0,,,0.0
impudent,0,0,,,0.0
pud,0,0,,,0.0
repudiate,0,0,,,0.0
repugnant,0,0,,,0.0
"pugn, pugil",0,0,,,0.0
impugn,0,0,,,0.0
pugnacious,0,0,,,0.0
impulse,0,0,,,0.0
"puls, vuls",0,0,,,0.0
compulsory,0,0,,,0.0
impulsive,0,0,,,0.0
repulse,0,0,,,0.0
punctual,0,0,,,0.0
"punc, pung",0,0,,,0.0
compunction,0,0,,,0.0
punctilious,0,0,,,0.0
puncture,0,0,,,0.0
purify,0,0,,,0.0
"pur, purg",0,0,,,0.0
queer,0,0,,,0.0
quer,0,0,,,0.0
quirky,0,0,,,0.0
tranquil,0,0,,,0.0
qui,0,0,,,0.0
acquiesce,0,0,,,0.0
acquiescence,0,0,,,0.0
quiescent,0,0,,,0.0
erase,0,0,,,0.0
"rac, rad, ras, raz",0,0,,,0.0
abrasive,0,0,,,0.0
eradicate,0,0,,,0.0
irascible,0,0,,,0.0
rape,0,0,,,0.0
rap,0,0,,,0.0
rapacious,0,0,,,0.0
rectangle,0,0,,,0.0
rect,0,0,,,0.0
rectitude,0,0,,,0.0
resurrect,0,0,,,0.0
regulate,0,0,,,0.0
"reg, reign",0,0,,,0.0
regime,0,0,,,0.0
regimental,0,0,,,0.0
rein,0,0,,,0.0
sovereign,0,0,,,0.0
reptile,0,0,,,0.0
rept,0,0,,,0.0
surreptitious,0,0,,,0.0
ridiculous,0,0,,,0.0
"rid, ris",0,0,,,0.0
deride,0,0,,,0.0
ridicule,0,0,,,0.0
rigid,0,0,,,0.0
rig,0,0,,,0.0
rigor,0,0,,,0.0
rigorous,0,0,,,0.0
derivative,0,0,,,0.0
"riv, river",0,0,,,0.0
rife,0,0,,,0.0
riveting,0,0,,,0.0
robust,0,0,,,0.0
rob,0,0,,,0.0
corroborate,0,0,,,0.0
arrogant,0,0,,,0.0
rog,0,0,,,0.0
derogate,0,0,,,0.0
interrogate,0,0,,,0.0
prerogative,0,0,,,0.0
surrogate,0,0,,,0.0
rough,0,0,,,0.0
rud,0,0,,,0.0
erudite,0,0,,,0.0
rudimentary,0,0,,,0.0
rugged,0,0,,,0.0
rug,0,0,,,0.0
shrug,0,0,,,0.0
bankrupt,0,0,,,0.0
rupt,0,0,,,0.0
disrupt,0,0,,,0.0
sacred,0,0,,,0.0
"sacr, secr",0,0,,,0.0
sacrosanct,0,0,,,0.0
salute,0,0,,,0.0
sal,0,0,,,0.0
salubrious,0,0,,,0.0
salutary,0,0,,,0.0
assault,0,0,,,0.0
"sal, sult",0,0,,,0.0
assail,0,0,,,0.0
desultory,0,0,,,0.0
salient,0,0,,,0.0
sanction,0,0,,,0.0
sanc,0,0,,,0.0
sanguine,0,0,,,0.0
saturated,0,0,,,0.0
sati,0,0,,,0.0
insatiable,0,0,,,0.0
sate,0,0,,,0.0
satiate,0,0,,,0.0
savvy,0,0,,,0.0
scal,0,0,,,0.0
sagacious,0,0,,,0.0
escalator,0,0,,,0.0
scal,0,0,,,0.0
ascend,0,0,,,0.0
"scan, scend, scent",0,0,,,0.0
ascendancy,0,0,,,0.0
condescending,0,0,,,0.0
transcendent,0,0,,,0.0
conscience,0,0,,,0.0
sci,0,0,,,0.0
conscientious,0,0,,,0.0
omniscient,0,0,,,0.0
prescient,0,0,,,0.0
unconscionable,0,0,,,0.0
scissor,0,0,,,0.0
"sciss, scind",0,0,,,0.0
schism,0,0,,,0.0
describe,0,0,,,0.0
"scribe, script",0,0,,,0.0
circumscribe,0,0,,,0.0
inscription,0,0,,,0.0
prescription,0,0,,,0.0
proscribe,0,0,,,0.0
subscribe,0,0,,,0.0
transcribe,0,0,,,0.0
scrutinize,0,0,,,0.0
scrut,0,0,,,0.0
inscrutable,0,0,,,0.0
intersection,0,0,,,0.0
sect,0,0,,,0.0
bisect,0,0,,,0.0
sectarianism,0,0,,,0.0
consecutive,0,0,,,0.0
secu,0,0,,,0.0
inconsequential,0,0,,,0.0
obsequious,0,0,,,0.0
sequacious,0,0,,,0.0
sediment,0,0,,,0.0
sed,0,0,,,0.0
sedative,0,0,,,0.0
sedulous,0,0,,,0.0
supersede,0,0,,,0.0
assemble,0,0,,,0.0
semble,0,0,,,0.0
dissemble,0,0,,,0.0
resemble,0,0,,,0.0
seminar,0,0,,,0.0
semin,0,0,,,0.0
disseminate,0,0,,,0.0
seminal,0,0,,,0.0
assert,0,0,,,0.0
sert,0,0,,,0.0
preserve,0,0,,,0.0
serv,0,0,,,0.0
conservative,0,0,,,0.0
observant,0,0,,,0.0
servile,0,0,,,0.0
subservient,0,0,,,0.0
undeserved,0,0,,,0.0
president,0,0,,,0.0
sid,0,0,,,0.0
assiduous,0,0,,,0.0
dissident,0,0,,,0.0
insidious,0,0,,,0.0
subside,0,0,,,0.0
signal,0,0,,,0.0
sign,0,0,,,0.0
consign,0,0,,,0.0
similar,0,0,,,0.0
"simil, simul",0,0,,,0.0
assimilate,0,0,,,0.0
dissimulate,0,0,,,0.0
simultaneous,0,0,,,0.0
sip,0,0,,,0.0
dissipate,0,0,,,0.0
insipid,0,0,,,0.0
resist,0,0,,,0.0
sist,0,0,,,0.0
consistent,0,0,,,0.0
obsolete,0,0,,,0.0
sol,0,0,,,0.0
insolent,0,0,,,0.0
obsolescent,0,0,,,0.0
isolate,0,0,,,0.0
sol,0,0,,,0.0
desolate,0,0,,,0.0
disconsolate,0,0,,,0.0
solitary,0,0,,,0.0
consolidate,0,0,,,0.0
solid,0,0,,,0.0
dissolve,0,0,,,0.0
"solv, solu",0,0,,,0.0
absolve,0,0,,,0.0
insomnia,0,0,,,0.0
somn,0,0,,,0.0
somnolent,0,0,,,0.0
soporific,0,0,,,0.0
ultrasonic,0,0,,,0.0
son,0,0,,,0.0
consonant,0,0,,,0.0
dissonant,0,0,,,0.0
resonant,0,0,,,0.0
sonorous,0,0,,,0.0
sophomore,0,0,,,0.0
soph,0,0,,,0.0
philosophic,0,0,,,0.0
sophistication,0,0,,,0.0
sophistry,0,0,,,0.0
respect,0,0,,,0.0
"spec, spic, see",0,0,,,0.0
auspicious,0,0,,,0.0
circumspect,0,0,,,0.0
conspicuous,0,0,,,0.0
introspective,0,0,,,0.0
despicable,0,0,,,0.0
perspicuous,0,0,,,0.0
prospect,0,0,,,0.0
retrospective,0,0,,,0.0
specious,0,0,,,0.0
speculate,0,0,,,0.0
speculative,0,0,,,0.0
prosperous,0,0,,,0.0
sper,0,0,,,0.0
desperate,0,0,,,0.0
disperse,0,0,,,0.0
spers,0,0,,,0.0
aspersion,0,0,,,0.0
sparse,0,0,,,0.0
perspire,0,0,,,0.0
spir,0,0,,,0.0
awe-inspiring,0,0,,,0.0
conspiracy,0,0,,,0.0
inspired,0,0,,,0.0
splendid,0,0,,,0.0
splend,0,0,,,0.0
resplendent,0,0,,,0.0
obstacle,0,0,,,0.0
"sta, st",0,0,,,0.0
apostasy,0,0,,,0.0
circumstantial,0,0,,,0.0
constant,0,0,,,0.0
ecstatic,0,0,,,0.0
extant,0,0,,,0.0
forestall,0,0,,,0.0
obstinate,0,0,,,0.0
stalwart,0,0,,,0.0
stanch,0,0,,,0.0
static,0,0,,,0.0
stilted,0,0,,,0.0
state,0,0,,,0.0
understated,0,0,,,0.0
stern,0,0,,,0.0
consternation,0,0,,,0.0
stimulus,0,0,,,0.0
"sti, stimul",0,0,,,0.0
stint,0,0,,,0.0
instigate,0,0,,,0.0
constrain,0,0,,,0.0
"str, strain, strict, stress",0,0,,,0.0
restrain,0,0,,,0.0
hamstring,0,0,,,0.0
outstrip,0,0,,,0.0
strip,0,0,,,0.0
catastrophe,0,0,,,0.0
"strophe, trope",0,0,,,0.0
construct,0,0,,,0.0
"stru, struct",0,0,,,0.0
construe,0,0,,,0.0
misconstrue,0,0,,,0.0
instructive,0,0,,,0.0
summary,0,0,,,0.0
sum,0,0,,,0.0
consummate,0,0,,,0.0
assume,0,0,,,0.0
"sum, take",0,0,,,0.0
presume,0,0,,,0.0
presumptuous,0,0,,,0.0
assure,0,0,,,0.0
sure,0,0,,,0.0
reassure,0,0,,,0.0
surge,0,0,,,0.0
surge,0,0,,,0.0
resurge,0,0,,,0.0
contact,0,0,,,0.0
"tach, tact, tag, tig, ting, tamin, tang",0,0,,,0.0
detached,0,0,,,0.0
dispatch,0,0,,,0.0
tact,0,0,,,0.0
tactless,0,0,,,0.0
contiguous,0,0,,,0.0
contingent,0,0,,,0.0
intangible,0,0,,,0.0
tangential,0,0,,,0.0
contain,0,0,,,0.0
"tain, ten, tin",0,0,,,0.0
abstain,0,0,,,0.0
abstentious,0,0,,,0.0
abstinent,0,0,,,0.0
countenance,0,0,,,0.0
maintain,0,0,,,0.0
pertain,0,0,,,0.0
pertinent,0,0,,,0.0
impertinent,0,0,,,0.0
tenable,0,0,,,0.0
tenacious,0,0,,,0.0
tendentious,0,0,,,0.0
untenable,0,0,,,0.0
protect,0,0,,,0.0
tect,0,0,,,0.0
detect,0,0,,,0.0
detection,0,0,,,0.0
temperate,0,0,,,0.0
tem,0,0,,,0.0
abstemious,0,0,,,0.0
intemperance,0,0,,,0.0
temple,0,0,,,0.0
templ,0,0,,,0.0
contemplate,0,0,,,0.0
temporary,0,0,,,0.0
tempor,0,0,,,0.0
extemporize,0,0,,,0.0
temporal,0,0,,,0.0
extend,0,0,,,0.0
"tend, tens, tent",0,0,,,0.0
contentious,0,0,,,0.0
distend,0,0,,,0.0
portend,0,0,,,0.0
portentous,0,0,,,0.0
tonic,0,0,,,0.0
tenuous,0,0,,,0.0
tenu,0,0,,,0.0
attenuate,0,0,,,0.0
extenuate,0,0,,,0.0
terminate,0,0,,,0.0
term,0,0,,,0.0
exterminate,0,0,,,0.0
interminable,0,0,,,0.0
terror,0,0,,,0.0
terr,0,0,,,0.0
deterrent,0,0,,,0.0
synthesize,0,0,,,0.0
"thes, thet",0,0,,,0.0
antithetical,0,0,,,0.0
photosynthesis,0,0,,,0.0
timid,0,0,,,0.0
tim,0,0,,,0.0
intimidate,0,0,,,0.0
timorous,0,0,,,0.0
atom,0,0,,,0.0
tom,0,0,,,0.0
anatomical,0,0,,,0.0
dichotomy,0,0,,,0.0
epitome,0,0,,,0.0
tone,0,0,,,0.0
"ton, tun",0,0,,,0.0
attuned,0,0,,,0.0
monotonous,0,0,,,0.0
distort,0,0,,,0.0
tort,0,0,,,0.0
distortion,0,0,,,0.0
torment,0,0,,,0.0
tortuous,0,0,,,0.0
tour,0,0,,,0.0
detour,0,0,,,0.0
toxic,0,0,,,0.0
toxic,0,0,,,0.0
intoxicate,0,0,,,0.0
transcation,0,0,,,0.0
trans,0,0,,,0.0
intransigent,0,0,,,0.0
transitory,0,0,,,0.0
distract,0,0,,,0.0
tract,0,0,,,0.0
detract,0,0,,,0.0
intractable,0,0,,,0.0
protract,0,0,,,0.0
retract,0,0,,,0.0
tractable,0,0,,,0.0
retreat,0,0,,,0.0
treat,0,0,,,0.0
entreat,0,0,,,0.0
treatise,0,0,,,0.0
tremor,0,0,,,0.0
trem,0,0,,,0.0
tremulous,0,0,,,0.0
intrepid,0,0,,,0.0
trep,0,0,,,0.0
