en,review_times,correct_times,avg_correct_rate,avg_elapsed_time,total_elapsed_time
imperative,6,5,0.83,2.66,15.959999999999996
deduce,4,4,1.0,2.66,10.62
glyph,1,1,1.0,2.66,2.66
rough,1,1,1.0,2.66,2.66
"scribe, script",5,5,1.0,2.64,13.22
manual,2,2,1.0,2.64,5.27
demeanor,2,2,1.0,2.64,5.29
mercenary,1,1,1.0,2.64,2.64
myst,3,3,1.0,2.64,7.93
docile,3,3,1.0,2.63,7.88
confuse,3,3,1.0,2.63,7.89
petroglyph,3,3,1.0,2.62,7.869999999999999
jubilation,2,2,1.0,2.62,5.24
hortative,3,3,1.0,2.61,7.83
quotidian,5,5,1.0,2.61,13.06
grandiose,1,1,1.0,2.61,2.61
"or, ora",1,1,1.0,2.61,2.61
pitfall,2,2,1.0,2.6,5.2
inflict,2,2,1.0,2.6,5.19
pud,1,1,1.0,2.59,2.59
refugee,2,2,1.0,2.58,5.16
egregious,1,1,1.0,2.58,2.58
salubrious,2,2,1.0,2.58,5.17
partisan,1,1,1.0,2.57,2.57
elevate,2,2,1.0,2.56,5.11
order,1,1,1.0,2.56,2.56
humility,2,2,1.0,2.54,5.09
luxur,1,1,1.0,2.54,2.54
explicable,2,2,1.0,2.54,5.07
priv,3,3,1.0,2.54,7.620000000000001
prerogative,1,1,1.0,2.54,2.54
intersection,4,4,1.0,2.54,10.16
gene,1,1,1.0,2.53,2.53
minu,4,4,1.0,2.53,10.11
mitigate,4,4,1.0,2.53,10.12
ridiculous,3,3,1.0,2.53,7.59
imposing,3,2,0.67,2.52,7.57
disparage,5,5,1.0,2.52,12.59
posture,2,2,1.0,2.52,5.04
lustr,2,2,1.0,2.51,5.02
demur,1,1,1.0,2.51,2.51
impecunious,2,2,1.0,2.51,5.02
illustrative,2,2,1.0,2.5,5.01
ameliorate,1,1,1.0,2.5,2.5
pedal,3,3,1.0,2.5,7.51
elude,2,2,1.0,2.49,4.98
fraudulent,1,1,1.0,2.48,2.48
mandate,4,4,1.0,2.48,9.91
nullify,1,1,1.0,2.48,2.48
scrutinize,2,2,1.0,2.48,4.95
sid,4,4,1.0,2.47,9.89
eclipse,3,3,1.0,2.47,7.41
transgress,1,0,0.0,2.46,2.46
adhere,1,1,1.0,2.46,2.46
pleasant,3,3,1.0,2.46,7.3900000000000015
salient,1,1,1.0,2.46,2.46
inconsequential,3,3,1.0,2.46,7.39
dejected,2,2,1.0,2.45,4.8900000000000015
objection,3,3,1.0,2.43,7.3000000000000025
novelty,1,1,1.0,2.43,2.43
"plac, calm",1,1,1.0,2.43,2.43
heresy,3,3,1.0,2.42,7.25
implacable,2,2,1.0,2.42,4.84
congenial,2,2,1.0,2.41,4.82
digressive,2,2,1.0,2.41,4.82
(v.) 預示，先兆,1,1,1.0,2.41,2.41
natal,1,1,1.0,2.41,2.41
apparition,1,1,1.0,2.41,2.41
jur,2,2,1.0,2.4,4.81
optimistic,2,2,1.0,2.4,4.79
pathetic,1,1,1.0,2.4,2.4
compliance,1,1,1.0,2.4,2.4
rud,2,2,1.0,2.4,4.8
morbid,1,0,0.0,2.39,2.39
gratify,2,2,1.0,2.39,4.78
phobia,2,2,1.0,2.39,4.78
multifaceted,2,2,1.0,2.38,4.76
laconic,1,1,1.0,2.38,2.38
mental,1,1,1.0,2.38,2.38
pseudonym,2,2,1.0,2.38,4.76
replicate,1,1,1.0,2.38,2.38
sal,1,1,1.0,2.38,2.38
rob,2,2,1.0,2.37,4.74
signal,2,2,1.0,2.37,4.73
consistent,3,3,1.0,2.36,7.08
firm,4,4,1.0,2.35,9.41
imitative,1,1,1.0,2.35,2.35
notoriety,2,2,1.0,2.35,4.7
deride,1,1,1.0,2.34,2.34
affiliated,1,1,1.0,2.33,2.33
icon,3,3,1.0,2.33,7.0
ject,3,3,1.0,2.33,6.9899999999999975
greg,1,1,1.0,2.32,2.32
lumin,3,3,1.0,2.32,6.969999999999999
magnanimous,3,3,1.0,2.32,6.96
pressing,2,2,1.0,2.32,4.63
condone,2,2,1.0,2.31,4.61
essential,3,3,1.0,2.31,6.94
hydrate,3,3,1.0,2.31,6.92
mark,1,1,1.0,2.31,2.31
impede,3,3,1.0,2.31,6.94
adherent,1,1,1.0,2.3,2.3
complete,4,4,1.0,2.3,9.2
prop,1,1,1.0,2.3,2.3
ridicule,2,2,1.0,2.3,4.59
factotum,2,2,1.0,2.29,4.58
paleolithic,3,3,1.0,2.29,6.87
long,1,1,1.0,2.29,2.29
par,1,1,1.0,2.29,2.29
par,1,1,1.0,2.29,2.29
par,1,1,1.0,2.29,2.29
doctor,6,6,1.0,2.28,13.65
mun,2,2,1.0,2.28,4.550000000000002
annex,2,2,1.0,2.28,4.5600000000000005
labor,2,2,1.0,2.27,4.54
sci,3,3,1.0,2.26,6.790000000000001
degenerate,1,1,1.0,2.26,2.26
mand,1,1,1.0,2.26,2.26
ped,4,4,1.0,2.26,9.02
ped,4,4,1.0,2.26,9.02
acquiescence,1,1,1.0,2.26,2.26
anneal,2,2,1.0,2.25,4.5
port,1,1,1.0,2.25,2.25
noct,4,4,1.0,2.24,8.97
gress,1,1,1.0,2.24,2.24
apparel,1,1,1.0,2.24,2.24
satiate,1,1,1.0,2.24,2.24
assiduous,6,6,1.0,2.24,13.419999999999998
nocturnal,7,5,0.71,2.23,15.61
suffice,1,1,1.0,2.23,2.23
indict,1,1,1.0,2.22,2.22
luxuriant,3,3,1.0,2.22,6.6599999999999975
potent,1,1,1.0,2.22,2.22
ideology,1,0,0.0,2.21,2.21
coherent,2,1,0.5,2.21,4.42
repulse,3,2,0.67,2.21,6.62
ingrain,1,1,1.0,2.2,2.2
"men, threat",1,1,1.0,2.2,2.2
apathetic,1,1,1.0,2.2,2.2
comprehensive,2,2,1.0,2.2,4.41
tranquil,2,2,1.0,2.2,4.4
rugged,3,3,1.0,2.2,6.5900000000000025
malady,1,1,1.0,2.19,2.19
surreptitious,2,2,1.0,2.19,4.38
fa,2,2,1.0,2.18,4.37
function,3,3,1.0,2.18,6.53
apprehend,1,1,1.0,2.18,2.18
ingratiate,1,1,1.0,2.17,2.17
nost,3,3,1.0,2.17,6.5
liter,1,1,1.0,2.15,2.15
adopt,2,2,1.0,2.15,4.300000000000002
serv,1,1,1.0,2.15,2.15
long-winded,1,0,0.0,2.14,2.14
dubious,1,1,1.0,2.14,2.14
mystery,3,3,1.0,2.14,6.42
mir,1,0,0.0,2.13,2.13
reminder,2,2,1.0,2.13,4.27
mordant,1,1,1.0,2.13,2.13
digest,2,2,1.0,2.12,4.25
magnitude,1,1,1.0,2.12,2.12
mens,2,2,1.0,2.12,4.25
immune,2,2,1.0,2.12,4.25
ominous,4,4,1.0,2.12,8.48
void,1,1,1.0,2.12,2.12
quer,1,1,1.0,2.11,2.11
dichotomy,3,3,1.0,2.1,6.29
dichotomy,3,3,1.0,2.1,6.29
disparate,1,1,1.0,2.1,2.1
prove,2,2,1.0,2.1,4.21
circumscribe,3,3,1.0,2.1,6.3000000000000025
illustrate,4,3,0.75,2.09,8.36
novice,1,1,1.0,2.09,2.09
"riv, river",2,2,1.0,2.09,4.18
secu,3,3,1.0,2.08,6.24
med,3,3,1.0,2.08,6.23
shrug,2,2,1.0,2.08,4.17
immense,1,1,1.0,2.07,2.07
schism,5,5,1.0,2.06,10.3
calligraphy,1,1,1.0,2.06,2.06
elaboration,1,1,1.0,2.05,2.05
malodorous,2,2,1.0,2.04,4.08
appall,2,2,1.0,2.04,4.09
minutes,2,2,1.0,2.02,4.05
counterpart,3,3,1.0,2.02,6.0600000000000005
"rac, rad, ras, raz",1,1,1.0,2.02,2.02
impending,1,1,1.0,2.02,2.02
idiom,1,0,0.0,2.01,2.01
remedy,2,2,1.0,2.01,4.02
null_,4,4,1.0,2.01,8.05
itinerant,2,1,0.5,2.0,4.0
sert,5,5,1.0,2.0,10.0
photosensitive,4,4,1.0,1.99,7.95
quirky,2,2,1.0,1.99,3.98
sovereign,1,1,1.0,1.98,1.98
"sciss, scind",2,2,1.0,1.98,3.97
incongruous,1,1,1.0,1.97,1.97
insular,3,3,1.0,1.97,5.91
longevity,3,3,1.0,1.97,5.9
ascend,3,3,1.0,1.96,5.87
resist,4,4,1.0,1.94,7.74
dilemma,1,1,1.0,1.94,1.94
formulaic,1,1,1.0,1.94,1.94
queer,2,2,1.0,1.94,3.89
life,1,1,1.0,1.93,1.93
demand,2,2,1.0,1.93,3.86
dispel,2,2,1.0,1.93,3.86
president,4,4,1.0,1.92,7.66
just,1,1,1.0,1.92,1.92
annihilate,3,3,1.0,1.92,5.76
negate,1,1,1.0,1.91,1.91
insouciance,1,1,1.0,1.91,1.91
objective,2,2,1.0,1.9,3.81
lith,1,1,1.0,1.9,1.9
innate,2,2,1.0,1.9,3.79
notice,1,1,1.0,1.9,1.9
semble,4,4,1.0,1.9,7.61
similar,1,1,1.0,1.89,1.89
heretical,2,2,1.0,1.88,3.76
reminiscent,1,1,1.0,1.88,1.88
prec,4,4,1.0,1.88,7.51
herb,9,9,1.0,1.87,16.869999999999994
herb,9,9,1.0,1.87,16.869999999999994
demanding,1,1,1.0,1.87,1.87
precarious,1,1,1.0,1.87,1.87
assert,5,5,1.0,1.86,9.29
diurnal,7,7,1.0,1.86,13.04
imitate,2,2,1.0,1.86,3.71
insul,1,1,1.0,1.84,1.84
latitude,2,2,1.0,1.84,3.67
deprecate,1,1,1.0,1.83,1.83
bisect,1,1,1.0,1.83,1.83
sed,3,3,1.0,1.81,5.44
proxim,2,2,1.0,1.8,3.61
qui,2,2,1.0,1.8,3.61
juven,1,1,1.0,1.79,1.79
odorn,3,3,1.0,1.79,5.369999999999999
congruent,4,4,1.0,1.78,7.119999999999999
commercial,3,3,1.0,1.78,5.33
resemble,1,1,1.0,1.78,1.78
notch,1,1,1.0,1.77,1.77
pecun,1,1,1.0,1.77,1.77
deprive,1,1,1.0,1.77,1.77
efface,2,2,1.0,1.76,3.51
remain,2,2,1.0,1.76,3.5200000000000005
"puls, vuls",1,1,1.0,1.76,1.76
empt,1,1,1.0,1.74,1.74
medi,2,2,1.0,1.74,3.49
primacy,2,2,1.0,1.74,3.47
prose,1,1,1.0,1.74,1.74
diary,2,2,1.0,1.72,3.45
juvenile,2,2,1.0,1.7,3.41
opulent,3,3,1.0,1.7,5.1
"rid, ris",2,2,1.0,1.7,3.39
genre,1,1,1.0,1.68,1.68
mount,1,1,1.0,1.68,1.68
omin,1,1,1.0,1.68,1.68
symmetry,1,1,1.0,1.66,1.66
phor,2,2,1.0,1.66,3.31
it,1,1,1.0,1.65,1.65
pecc,1,1,1.0,1.65,1.65
imperial,1,1,1.0,1.61,1.61
abjure,1,1,1.0,1.61,1.61
rect,3,3,1.0,1.61,4.83
herald,2,2,1.0,1.59,3.18
eject,4,4,1.0,1.58,6.32
elevator,1,1,1.0,1.58,1.58
primary,1,1,1.0,1.58,1.58
rectangle,1,1,1.0,1.58,1.58
party,1,1,1.0,1.57,1.57
phantom,2,2,1.0,1.57,3.14
domain,1,1,1.0,1.56,1.56
demography,1,1,1.0,1.56,1.56
prepare,2,2,1.0,1.56,3.13
humble,1,1,1.0,1.55,1.55
hydr,2,2,1.0,1.54,3.09
rudimentary,1,1,1.0,1.54,1.54
aggravate,1,1,1.0,1.52,1.52
lucid,1,1,1.0,1.52,1.52
epitome,1,1,1.0,1.51,1.51
imper,1,1,1.0,1.5,1.5
lurid,1,1,1.0,1.46,1.46
admire,1,1,1.0,1.46,1.46
fossil,1,1,1.0,1.43,1.43
rog,1,1,1.0,1.43,1.43
duplicity,1,1,1.0,1.42,1.42
duplicity,1,1,1.0,1.42,1.42
measure,1,1,1.0,1.41,1.41
happen,2,2,1.0,1.4,2.79
integrity,1,1,1.0,1.4,1.4
equal,1,1,1.0,1.39,1.39
conjecture,2,2,1.0,1.38,2.75
compel,1,1,1.0,1.37,1.37
horrific,1,1,1.0,1.36,1.36
patri,3,3,1.0,1.35,4.06
aggregate,1,1,1.0,1.32,1.32
import,1,1,1.0,1.32,1.32
rape,1,1,1.0,1.32,1.32
judge,5,5,1.0,1.31,6.54
island,4,4,1.0,1.28,5.12
pale,1,1,1.0,1.28,1.28
idol,1,1,1.0,1.27,1.27
human,1,1,1.0,1.26,1.26
model,1,1,1.0,1.25,1.25
compare,2,2,1.0,1.16,2.3200000000000003
acid,0,0,,,0.0
"acerb,acid,acri,acu",0,0,,,0.0
acerbic,0,0,,,0.0
exacerbate,0,0,,,0.0
acrimonious,0,0,,,0.0
acrimony,0,0,,,0.0
acuity,0,0,,,0.0
acumen,0,0,,,0.0
acute,0,0,,,0.0
activate,0,0,,,0.0
act,0,0,,,0.0
reactionary,0,0,,,0.0
exactitude,0,0,,,0.0
exacting,0,0,,,0.0
agile,0,0,,,0.0
"ag,ig",0,0,,,0.0
agitated,0,0,,,0.0
exigent,0,0,,,0.0
prodigal,0,0,,,0.0
agony,0,0,,,0.0
agon,0,0,,,0.0
antagonistic,0,0,,,0.0
protagonist,0,0,,,0.0
agriculture,0,0,,,0.0
"agr, egr",0,0,,,0.0
agrarian,0,0,,,0.0
coalition,0,0,,,0.0
al,0,0,,,0.0
coalesce,0,0,,,0.0
coalition,0,0,,,0.0
alg,0,0,,,0.0
analgesic,0,0,,,0.0
alien,0,0,,,0.0
alien,0,0,,,0.0
alienation,0,0,,,0.0
inalienable,0,0,,,0.0
altitude,0,0,,,0.0
alt,0,0,,,0.0
exalt,0,0,,,0.0
alter,0,0,,,0.0
"alter, altr",0,0,,,0.0
alternative,0,0,,,0.0
altruism,0,0,,,0.0
amiable,0,0,,,0.0
am,0,0,,,0.0
amiable,0,0,,,0.0
amity,0,0,,,0.0
enmity,0,0,,,0.0
enamored,0,0,,,0.0
inimical,0,0,,,0.0
ample,0,0,,,0.0
ampl,0,0,,,0.0
amplify,0,0,,,0.0
ancestor,0,0,,,0.0
ances,0,0,,,0.0
ancestry,0,0,,,0.0
animal,0,0,,,0.0
anim,0,0,,,0.0
animadvert,0,0,,,0.0
animosity,0,0,,,0.0
animus,0,0,,,0.0
pusillanimous,0,0,,,0.0
unanimous,0,0,,,0.0
annual,0,0,,,0.0
"ann, enn",0,0,,,0.0
perennial,0,0,,,0.0
anthropology,0,0,,,0.0
anthrop,0,0,,,0.0
misanthrope,0,0,,,0.0
philanthropic,0,0,,,0.0
antique,0,0,,,0.0
"ante, anti",0,0,,,0.0
antiquated,0,0,,,0.0
adept,0,0,,,0.0
"apt,ept,eft",0,0,,,0.0
adaptive,0,0,,,0.0
apt,0,0,,,0.0
deft,0,0,,,0.0
inept,0,0,,,0.0
aquarium,0,0,,,0.0
"aqua, aque",0,0,,,0.0
aqueous,0,0,,,0.0
arbitrary,0,0,,,0.0
arbit,0,0,,,0.0
hierarchy,0,0,,,0.0
"arch, archy",0,0,,,0.0
patriarchal,0,0,,,0.0
art,0,0,,,0.0
article,0,0,,,0.0
"articul, artic",0,0,,,0.0
articulate,0,0,,,0.0
asperity,0,0,,,0.0
asper,0,0,,,0.0
exasperate,0,0,,,0.0
astronomy,0,0,,,0.0
"aster, astr",0,0,,,0.0
asteroid,0,0,,,0.0
astronomical,0,0,,,0.0
auction,0,0,,,0.0
"auc, aug, aut, aux",0,0,,,0.0
augment,0,0,,,0.0
august,0,0,,,0.0
authentic,0,0,,,0.0
authoritative,0,0,,,0.0
auxiliary,0,0,,,0.0
audacious,0,0,,,0.0
aud,0,0,,,0.0
aviation,0,0,,,0.0
"avi, avis",0,0,,,0.0
avid,0,0,,,0.0
ban,0,0,,,0.0
banish,0,0,,,0.0
abase,0,0,,,0.0
base,0,0,,,0.0
base,0,0,,,0.0
debase,0,0,,,0.0
combat,0,0,,,0.0
bat,0,0,,,0.0
lambaste,0,0,,,0.0
abate,0,0,,,0.0
bate,0,0,,,0.0
benefit,0,0,,,0.0
"ben, bene",0,0,,,0.0
benefactor,0,0,,,0.0
benign,0,0,,,0.0
benevolent,0,0,,,0.0
rebellious,0,0,,,0.0
bell,0,0,,,0.0
bellicose,0,0,,,0.0
belligerent,0,0,,,0.0
hyperbole,0,0,,,0.0
belle,0,0,,,0.0
bell,0,0,,,0.0
embellish,0,0,,,0.0
bibber,0,0,,,0.0
bib,0,0,,,0.0
imbibe,0,0,,,0.0
forbid,0,0,,,0.0
bid,0,0,,,0.0
forbidding,0,0,,,0.0
blank,0,0,,,0.0
blanc,0,0,,,0.0
blemish,0,0,,,0.0
bless,0,0,,,0.0
blis,0,0,,,0.0
blithe,0,0,,,0.0
bomb,0,0,,,0.0
bombastic,0,0,,,0.0
bon voyage,0,0,,,0.0
bon,0,0,,,0.0
boon,0,0,,,0.0
bounteous,0,0,,,0.0
abbreviate,0,0,,,0.0
brev,0,0,,,0.0
brevity,0,0,,,0.0
debrief,0,0,,,0.0
accidental,0,0,,,0.0
"cad, cas, cid",0,0,,,0.0
casualty,0,0,,,0.0
coincide,0,0,,,0.0
decadence,0,0,,,0.0
calorie,0,0,,,0.0
"cal, chal",0,0,,,0.0
nonchalant,0,0,,,0.0
calcium,0,0,,,0.0
calc,0,0,,,0.0
calculate,0,0,,,0.0
callous,0,0,,,0.0
recalcitrant,0,0,,,0.0
candle,0,0,,,0.0
"cand, cend",0,0,,,0.0
candid,0,0,,,0.0
incendiary,0,0,,,0.0
incense,0,0,,,0.0
chant,0,0,,,0.0
"cant, cent, chant",0,0,,,0.0
accentuate,0,0,,,0.0
chantey,0,0,,,0.0
incentive,0,0,,,0.0
recant,0,0,,,0.0
capital,0,0,,,0.0
cap,0,0,,,0.0
capitulate,0,0,,,0.0
recapitulate,0,0,,,0.0
capture,0,0,,,0.0
cap,0,0,,,0.0
capacious,0,0,,,0.0
captious,0,0,,,0.0
captivate,0,0,,,0.0
encapsulation,0,0,,,0.0
holocaust,0,0,,,0.0
caus,0,0,,,0.0
caustic,0,0,,,0.0
cave,0,0,,,0.0
cav,0,0,,,0.0
excavate,0,0,,,0.0
cavalry,0,0,,,0.0
"caval, chival",0,0,,,0.0
cavalier,0,0,,,0.0
chivalrous,0,0,,,0.0
proceed,0,0,,,0.0
"cede, ceed, cess",0,0,,,0.0
concede,0,0,,,0.0
incessant,0,0,,,0.0
precede,0,0,,,0.0
precedent,0,0,,,0.0
unprecedented,0,0,,,0.0
predecessor,0,0,,,0.0
successively,0,0,,,0.0
accelerate,0,0,,,0.0
celer,0,0,,,0.0
celerity,0,0,,,0.0
censor,0,0,,,0.0
cens,0,0,,,0.0
censorious,0,0,,,0.0
censure,0,0,,,0.0
center,0,0,,,0.0
centr,0,0,,,0.0
centrifugal,0,0,,,0.0
eccentric,0,0,,,0.0
egocentric,0,0,,,0.0
receive,0,0,,,0.0
"ceive, cept",0,0,,,0.0
deceive,0,0,,,0.0
perceptive,0,0,,,0.0
receptive,0,0,,,0.0
susceptible,0,0,,,0.0
discern,0,0,,,0.0
cern,0,0,,,0.0
chastise,0,0,,,0.0
chast,0,0,,,0.0
Google Chrome,0,0,,,0.0
chrom,0,0,,,0.0
chromatic,0,0,,,0.0
monochromatic,0,0,,,0.0
synchronize,0,0,,,0.0
chron,0,0,,,0.0
anachronistic,0,0,,,0.0
chronic,0,0,,,0.0
chronological,0,0,,,0.0
concise,0,0,,,0.0
"cide, cise",0,0,,,0.0
exorcise,0,0,,,0.0
pesticide,0,0,,,0.0
cil,0,0,,,0.0
cil,0,0,,,0.0
supercilious,0,0,,,0.0
succinct,0,0,,,0.0
cinct,0,0,,,0.0
Cinderella,0,0,,,0.0
cinder,0,0,,,0.0
incinerate,0,0,,,0.0
anticipate,0,0,,,0.0
cip,0,0,,,0.0
precipitate,0,0,,,0.0
cip,0,0,,,0.0
incipient,0,0,,,0.0
cipher,0,0,,,0.0
cipher,0,0,,,0.0
decipher,0,0,,,0.0
recite,0,0,,,0.0
cit,0,0,,,0.0
elicit,0,0,,,0.0
insouciant,0,0,,,0.0
resuscitate,0,0,,,0.0
bring (sb/sth) back to consciousness;,0,0,,,0.0
solicit,0,0,,,0.0
exclaim,0,0,,,0.0
"claim, clam",0,0,,,0.0
proclaim,0,0,,,0.0
reclaim,0,0,,,0.0
clan,0,0,,,0.0
clandestine,0,0,,,0.0
clannish,0,0,,,0.0
clarify,0,0,,,0.0
clar,0,0,,,0.0
clairvoyance,0,0,,,0.0
incline,0,0,,,0.0
clin,0,0,,,0.0
disinclination,0,0,,,0.0
proclivity,0,0,,,0.0
close,0,0,,,0.0
"clud, clus, claus",0,0,,,0.0
conclusive,0,0,,,0.0
preclude,0,0,,,0.0
seclude,0,0,,,0.0
cook,0,0,,,0.0
"coc, cook",0,0,,,0.0
precocious,0,0,,,0.0
code,0,0,,,0.0
codify,0,0,,,0.0
recognize,0,0,,,0.0
cogn,0,0,,,0.0
cognitive,0,0,,,0.0
cognizance,0,0,,,0.0
collar,0,0,,,0.0
col,0,0,,,0.0
accolade,0,0,,,0.0
reconcile,0,0,,,0.0
concil,0,0,,,0.0
conciliatory,0,0,,,0.0
irreconcilable,0,0,,,0.0
abscond,0,0,,,0.0
"cond, conc",0,0,,,0.0
recondite,0,0,,,0.0
cordial,0,0,,,0.0
"cord, core",0,0,,,0.0
concord,0,0,,,0.0
excoriate,0,0,,,0.0
corn,0,0,,,0.0
copious,0,0,,,0.0
cosmos,0,0,,,0.0
cosm,0,0,,,0.0
"cracy, crat",0,0,,,0.0
autocracy,0,0,,,0.0
aristocrat,0,0,,,0.0
idiosyncrasy,0,0,,,0.0
idiosyncratic,0,0,,,0.0
crescendo,0,0,,,0.0
"cre, crue",0,0,,,0.0
accrue,0,0,,,0.0
increment,0,0,,,0.0
create,0,0,,,0.0
crea,0,0,,,0.0
accretion,0,0,,,0.0
miscreant,0,0,,,0.0
credit card,0,0,,,0.0
cred,0,0,,,0.0
credulous,0,0,,,0.0
discredit,0,0,,,0.0
discrepancy,0,0,,,0.0
crep,0,0,,,0.0
secretary,0,0,,,0.0
cret,0,0,,,0.0
discrete,0,0,,,0.0
discretion,0,0,,,0.0
discretionary,0,0,,,0.0
excrete,0,0,,,0.0
secrete,0,0,,,0.0
discriminate,0,0,,,0.0
crim,0,0,,,0.0
indiscriminate,0,0,,,0.0
critical,0,0,,,0.0
crit,0,0,,,0.0
hypocrite,0,0,,,0.0
hypocrisy,0,0,,,0.0
encrypt,0,0,,,0.0
crypt,0,0,,,0.0
cryptic,0,0,,,0.0
cubicle,0,0,,,0.0
cub,0,0,,,0.0
incubate,0,0,,,0.0
culprit,0,0,,,0.0
culp,0,0,,,0.0
exculpate,0,0,,,0.0
cult,0,0,,,0.0
occult,0,0,,,0.0
succumb,0,0,,,0.0
cumb,0,0,,,0.0
cumbersome,0,0,,,0.0
encumber,0,0,,,0.0
incumbent,0,0,,,0.0
occupation,0,0,,,0.0
covet,0,0,,,0.0
cursor,0,0,,,0.0
"cur, cour",0,0,,,0.0
concur,0,0,,,0.0
cursory,0,0,,,0.0
curtail,0,0,,,0.0
discourse,0,0,,,0.0
discursive,0,0,,,0.0
precursor,0,0,,,0.0
procure,0,0,,,0.0
excuse,0,0,,,0.0
cuse,0,0,,,0.0
accuse,0,0,,,0.0
discuss,0,0,,,0.0
cuss,0,0,,,0.0
repercussion,0,0,,,0.0
bicycle,0,0,,,0.0
cycl,0,0,,,0.0
encyclopedic,0,0,,,0.0
cynical,0,0,,,0.0
cyn,0,0,,,0.0
cynosure,0,0,,,0.0
dignity,0,0,,,0.0
"dain, dign",0,0,,,0.0
disdain,0,0,,,0.0
condemn,0,0,,,0.0
"damn, demn",0,0,,,0.0
decorate,0,0,,,0.0
decor,0,0,,,0.0
delete,0,0,,,0.0
dem,0,0,,,0.0
dexterity,0,0,,,0.0
dexter,0,0,,,0.0
dexterous,0,0,,,0.0
divergent,0,0,,,0.0
benediction,0,0,,,0.0
valediction,0,0,,,0.0
verdict,0,0,,,0.0
predominant,0,0,,,0.0
dogma,0,0,,,0.0
adroit,0,0,,,0.0
conduct,0,0,,,0.0
conducive,0,0,,,0.0
deduct,0,0,,,0.0
endure,0,0,,,0.0
obdurate,0,0,,,0.0
exempt,0,0,,,0.0
equ,0,0,,,0.0
equanimity,0,0,,,0.0
equitable,0,0,,,0.0
erratic,0,0,,,0.0
erroneous,0,0,,,0.0
exert,0,0,,,0.0
aesthetic,0,0,,,0.0
esthe,0,0,,,0.0
ethos,0,0,,,0.0
fame,0,0,,,0.0
affable,0,0,,,0.0
defamatory,0,0,,,0.0
factual,0,0,,,0.0
malfeasance,0,0,,,0.0
forfeit,0,0,,,0.0
surfeit,0,0,,,0.0
infer,0,0,,,0.0
peripheral,0,0,,,0.0
odoriferous,0,0,,,0.0
confess,0,0,,,0.0
fid,0,0,,,0.0
configuration,0,0,,,0.0
fili,0,0,,,0.0
definite,0,0,,,0.0
affirm,0,0,,,0.0
flamboyant,0,0,,,0.0
inflammatory,0,0,,,0.0
conflate,0,0,,,0.0
flexible,0,0,,,0.0
deflect,0,0,,,0.0
reflective,0,0,,,0.0
afflict,0,0,,,0.0
fluid,0,0,,,0.0
formal,0,0,,,0.0
form,0,0,,,0.0
conformity,0,0,,,0.0
formative,0,0,,,0.0
fractious,0,0,,,0.0
fragmentary,0,0,,,0.0
refractory,0,0,,,0.0
suffrage,0,0,,,0.0
confront,0,0,,,0.0
effrontery,0,0,,,0.0
"fulg, ful",0,0,,,0.0
funct,0,0,,,0.0
fus,0,0,,,0.0
infuse,0,0,,,0.0
obfuscate,0,0,,,0.0
generator,0,0,,,0.0
gen,0,0,,,0.0
heterogeneous,0,0,,,0.0
indigenous,0,0,,,0.0
ingest,0,0,,,0.0
graph,0,0,,,0.0
ingrate,0,0,,,0.0
gravity,0,0,,,0.0
grav,0,0,,,0.0
aggression,0,0,,,0.0
gru,0,0,,,0.0
hap,0,0,,,0.0
haphazard,0,0,,,0.0
her,0,0,,,0.0
herbivorous,0,0,,,0.0
hilarious,0,0,,,0.0
hilar,0,0,,,0.0
hortatory,0,0,,,0.0
inhumane,0,0,,,0.0
idiosyncratic,0,0,,,0.0
idolatrize,0,0,,,0.0
imit,0,0,,,0.0
transit,0,0,,,0.0
transitory,0,0,,,0.0
jud,0,0,,,0.0
judicious,0,0,,,0.0
conjunction,0,0,,,0.0
jury,0,0,,,0.0
lat,0,0,,,0.0
lat,0,0,,,0.0
dilute,0,0,,,0.0
"lav, lau, lu",0,0,,,0.0
election,0,0,,,0.0
lect,0,0,,,0.0
allegiance,0,0,,,0.0
legitimate,0,0,,,0.0
lev,0,0,,,0.0
illiberal,0,0,,,0.0
outline,0,0,,,0.0
underline,0,0,,,0.0
monolithic,0,0,,,0.0
dialogue,0,0,,,0.0
circumlocution,0,0,,,0.0
eloquence,0,0,,,0.0
lucubration,0,0,,,0.0
disillusioned,0,0,,,0.0
ludicrous,0,0,,,0.0
illuminate,0,0,,,0.0
preliminary,0,0,,,0.0
illustrious,0,0,,,0.0
luxurious,0,0,,,0.0
mal,0,0,,,0.0
malevolent,0,0,,,0.0
mandatory,0,0,,,0.0
remarkable,0,0,,,0.0
medicine,0,0,,,0.0
intermediary,0,0,,,0.0
medita,0,0,,,0.0
menacing,0,0,,,0.0
amend,0,0,,,0.0
mendacious,0,0,,,0.0
commensurate,0,0,,,0.0
incommensurate,0,0,,,0.0
ment,0,0,,,0.0
min,0,0,,,0.0
eminence,0,0,,,0.0
"min, mind",0,0,,,0.0
minuscule,0,0,,,0.0
mire,0,0,,,0.0
"miss, mis, mit",0,0,,,0.0
mitigant,0,0,,,0.0
outmoded,0,0,,,0.0
emollient,0,0,,,0.0
moll,0,0,,,0.0
mon,0,0,,,0.0
demonstrative,0,0,,,0.0
remorse,0,0,,,0.0
mortify,0,0,,,0.0
motivate,0,0,,,0.0
municipal,0,0,,,0.0
municipality,0,0,,,0.0
murky,0,0,,,0.0
nascent,0,0,,,0.0
